idpozo,idempresa,empresa,cuenca,provincia,formacion,tipo_de_recurso,n_meses,prod_pet_annual
146072,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,51.2
146072,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,14.46
146073,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,20.32898
146073,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,274.35
146074,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,36.11384
146074,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,450.25
146075,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,47.35005
146075,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,656.16
146078,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,18.71256
146078,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,245.79
146079,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,20.54827
146079,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,494.04
146081,PLU,PLUSPETROL S.A.,NEUQUINA,La Pampa,centenario,CONVENCIONAL,4,238.917
146082,PLU,PLUSPETROL S.A.,NEUQUINA,La Pampa,centenario,CONVENCIONAL,2,0.0
146084,PLU,PLUSPETROL S.A.,NEUQUINA,Mendoza,centenario,CONVENCIONAL,4,130.799
146087,CAP,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,849.86
146089,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,choiyoi,CONVENCIONAL,12,1258.52913
146090,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,547.43765
146091,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,12,370.51889
146092,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,444.76915
146094,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,12,398.96832
146095,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,199.3177
146096,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,381.198268
146098,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,5.883799
146099,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,537.98696
146100,VST,VISTA ENERGY ARGENTINA SAU,NEUQUINA,Neuquén,tordillo,CONVENCIONAL,12,0.0
146134,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,688.62871
146135,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,244.358544
146136,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,419.4792
146137,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,12,774.8651600000001
146138,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,292.84737
146141,PAMP,PAMPETROL S.A.P.E.M,NEUQUINA,La Pampa,tordillo,CONVENCIONAL,12,0.0
146142,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,2809.6585098
146147,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,choiyoi,CONVENCIONAL,12,339.42211000000003
146148,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,quintuco,CONVENCIONAL,12,92.058172
146149,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,choiyoi,CONVENCIONAL,12,765.99784
146150,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,quintuco,CONVENCIONAL,12,69.791258
146152,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,12,960.18
146155,PLU,PLUSPETROL S.A.,NEUQUINA,La Pampa,centenario,CONVENCIONAL,1,46.312
146156,PLU,PLUSPETROL S.A.,NEUQUINA,La Pampa,centenario,CONVENCIONAL,12,248.253
146157,PLU,PLUSPETROL S.A.,NEUQUINA,La Pampa,centenario,CONVENCIONAL,12,1325.238
146158,VST,VISTA ENERGY ARGENTINA SAU,NEUQUINA,Neuquén,tordillo,CONVENCIONAL,12,0.001
146159,PSE,PECOM SERVICIOS ENERGIA SAU,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,12,1604.86205
146161,PSE,PECOM SERVICIOS ENERGIA SAU,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,9,612.7741
146162,PSE,PECOM SERVICIOS ENERGIA SAU,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,10,394.25404100000003
146163,PSE,PECOM SERVICIOS ENERGIA SAU,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,12,538.87826
146164,PSE,PECOM SERVICIOS ENERGIA SAU,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,11,296.93341
146165,YPF,YPF S.A.,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,12,341.58
146167,YPF,YPF S.A.,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,12,206.59
146168,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,8.039507
146168,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,207.08
146169,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.0
146169,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,7,108.5
146172,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,40.96
146172,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,321.04
146173,BRE,BREST S.A. DE SERVICIOS PETROLEROS,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,25.88
146173,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,115.02
146174,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,28.43558
146174,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,354.87
146176,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,10.94975
146176,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,3,29.65
146177,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,11.76632
146177,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,289.55
146178,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,5,78.98
146180,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,26.70356
146180,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,319.05
146182,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,5,22.93
146183,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,2.286767
146183,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,28.91
146185,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,138.8176
146185,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,776.39
146189,QUIN,QUINTANA E&P ARGENTINA S.R.L.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,1,15.2643426786906
146189,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,11,338.05
146191,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,782.6231399999999
146191,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,237.3
146192,YPF,YPF S.A.,CUYANA,Mendoza,papagayo,CONVENCIONAL,2,38.32
146194,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,644.43
146195,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,1580.03
146197,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,2686.93
146199,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,896.01
146200,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,grupo neuquén,CONVENCIONAL,5,156.49598
146201,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,Mendoza,grupo neuquén,CONVENCIONAL,12,1478.94659
146203,YPF,YPF S.A.,NEUQUINA,Neuquén,lotena,CONVENCIONAL,3,89.26
146204,YPF,YPF S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,3,0.0
146208,BEN,BENTIA ENERGY S.A.,NEUQUINA,Neuquén,basamento,CONVENCIONAL,7,107.07300000000001
146208,YPF,YPF S.A.,NEUQUINA,Neuquén,basamento,CONVENCIONAL,5,111.05
146213,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,10,63.67
146221,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,1,82.64
146222,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,12,1177.33
146223,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,5,239.58999999999997
146224,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,12,3176.1
146228,YPF,YPF S.A.,NEUQUINA,Rio Negro,loma montosa,CONVENCIONAL,12,349.15
146229,YPF,YPF S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,1167.63
146230,YPF,YPF S.A.,NEUQUINA,Rio Negro,loma montosa,CONVENCIONAL,12,0.0
146236,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,choiyoi,CONVENCIONAL,12,243.53167181
146237,PSE,PECOM SERVICIOS ENERGIA SAU,GOLFO SAN JORGE,Chubut,grupo chubut,CONVENCIONAL,12,785.01551
146240,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,3.109804
146240,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,71.36
146241,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,potrerillos,CONVENCIONAL,9,530.9344
146241,YPF,YPF S.A.,CUYANA,Mendoza,potrerillos,CONVENCIONAL,3,192.68
146245,CAP,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,594.39
146247,CAP,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,GOLFO SAN JORGE,Chubut,glauconitico ,CONVENCIONAL,12,2347.17
146249,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,12,236.424572
146251,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,8,345.81423
146252,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,12,549.3418
146253,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,12,463.99725
146254,CG1,CGC ENERGIA SAU,GOLFO SAN JORGE,Santa Cruz,cañadon seco,CONVENCIONAL,10,351.77443
146257,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,474.57911
146260,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,10,1123.80376
146261,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,174.06962
146262,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,203.32656
146266,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,2158.2742
146267,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,253.18315
146268,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,852.35306
146269,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,12,328.64179
146270,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,12,405.40353
146271,PAL,PAN AMERICAN ENERGY SL,GOLFO SAN JORGE,Chubut,comodoro rivadavia,CONVENCIONAL,11,1236.04208
146282,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146282,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146283,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146283,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146288,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146288,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146293,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,1,0.0
146296,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,182.248
146296,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146301,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146301,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146302,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146302,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146304,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146304,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146319,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146319,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146320,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,269.68384
146320,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,81.9
146321,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146321,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146322,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146322,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146325,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146325,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146327,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146327,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,2,0.0
146331,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146331,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146351,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146351,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146352,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146352,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146361,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146361,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146362,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,128.38465
146362,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,42.66
146363,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146363,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146379,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146379,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146381,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146381,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146410,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,potrerillos,CONVENCIONAL,9,0.0
146410,YPF,YPF S.A.,CUYANA,Mendoza,potrerillos,CONVENCIONAL,3,0.0
146411,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,potrerillos,CONVENCIONAL,9,0.0
146411,YPF,YPF S.A.,CUYANA,Mendoza,potrerillos,CONVENCIONAL,3,0.0
146429,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,9,0.0
146429,YPF,YPF S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,3,0.0
146430,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,9,0.0
146430,YPF,YPF S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,3,0.0
146431,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,9,0.0
146431,YPF,YPF S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,3,0.0
146433,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,9,807.7552000000001
146433,YPF,YPF S.A.,CUYANA,Mendoza,las cabras,CONVENCIONAL,3,253.6
146458,YPF,YPF S.A.,NEUQUINA,Mendoza,vaca muerta,CONVENCIONAL,12,0.0
146459,YPF,YPF S.A.,NEUQUINA,Mendoza,chachao,CONVENCIONAL,4,0.0
146460,YPF,YPF S.A.,NEUQUINA,Mendoza,vaca muerta,CONVENCIONAL,5,0.0
146480,QUIN,QUINTANA E&P ARGENTINA S.R.L.,NEUQUINA,Mendoza,barda negra,CONVENCIONAL,5,0.0
146480,YPF,YPF S.A.,NEUQUINA,Mendoza,barda negra,CONVENCIONAL,6,0.0
146488,YPF,YPF S.A.,NEUQUINA,Mendoza,agrio,CONVENCIONAL,12,0.0
146492,YPF,YPF S.A.,NEUQUINA,Mendoza,lajas,CONVENCIONAL,12,1.27
146496,YPF,YPF S.A.,NEUQUINA,Mendoza,formación improductiva,CONVENCIONAL,12,0.0
146497,YPF,YPF S.A.,NEUQUINA,Mendoza,chachao,CONVENCIONAL,12,0.0
146510,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,9,0.0
146510,YPF,YPF S.A.,CUYANA,Mendoza,rio blanco,CONVENCIONAL,3,0.0
146515,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,conglomerado rojo inferior,CONVENCIONAL,9,0.0
146515,YPF,YPF S.A.,CUYANA,Mendoza,conglomerado rojo inferior,CONVENCIONAL,3,0.0
146519,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146519,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146520,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146520,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146525,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,9,0.0
146525,YPF,YPF S.A.,CUYANA,Mendoza,barrancas,CONVENCIONAL,3,0.0
146557,BEN,BENTIA ENERGY S.A.,NEUQUINA,Neuquén,centenario,CONVENCIONAL,7,0.0
146557,YPF,YPF S.A.,NEUQUINA,Neuquén,centenario,CONVENCIONAL,5,0.0
146558,BEN,BENTIA ENERGY S.A.,NEUQUINA,Neuquén,mulichinco,CONVENCIONAL,7,0.0
146558,YPF,YPF S.A.,NEUQUINA,Neuquén,mulichinco,CONVENCIONAL,5,0.0
146573,PSD,PETROLEOS SUDAMERICANOS S.A.,NEUQUINA,Rio Negro,punta rosada,CONVENCIONAL,12,0.0
146581,PSD,PETROLEOS SUDAMERICANOS S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,0.0
146607,YPF,YPF S.A.,NEUQUINA,Rio Negro,choiyoi,CONVENCIONAL,12,0.0
146713,ANAR,CROWN POINT ENERGIA S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,1,111.709
146713,TPT,TECPETROL S.A.,GOLFO SAN JORGE,Chubut,mina el carmen,CONVENCIONAL,11,1462.2545499999999
146715,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,choiyoi,CONVENCIONAL,12,36.778675
146716,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,quintuco,CONVENCIONAL,12,1.1374819999999999
146717,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,10,350.266245347
146719,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,1470.03473838
146721,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,11,394.36139513
146723,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,980.28287557
146725,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,198.65499797
146728,ACO,Petrolera Aconcagua Energia S.A.,NEUQUINA,Rio Negro,quintuco,CONVENCIONAL,12,407.7694991
146736,QUIN,QUINTANA E&P ARGENTINA S.R.L.,NEUQUINA,Mendoza,barda negra,CONVENCIONAL,5,0.0
146736,YPF,YPF S.A.,NEUQUINA,Mendoza,barda negra,CONVENCIONAL,6,0.0
146737,QUIN,QUINTANA E&P ARGENTINA S.R.L.,NEUQUINA,Mendoza,huitrín,CONVENCIONAL,5,0.0
146737,YPF,YPF S.A.,NEUQUINA,Mendoza,huitrín,CONVENCIONAL,6,0.0
146751,PCR,PETROQUIMICA COMODORO RIVADAVIA S.A.,NEUQUINA,La Pampa,quintuco,CONVENCIONAL,12,340.74921
146752,PSD,PETROLEOS SUDAMERICANOS S.A.,CUYANA,Mendoza,papagayo,CONVENCIONAL,9,217.2125
146752,YPF,YPF S.A.,CUYANA,Mendoza,papagayo,CONVENCIONAL,3,87.00999999999999
146753,QUIN,QUINTANA E&P ARGENTINA S.R.L.,NEUQUINA,Mendoza,barda negra,CONVENCIONAL,6,48.020729323900696
146753,YPF,YPF S.A.,NEUQUINA,Mendoza,barda negra,CONVENCIONAL,6,193.41
146754,QUIN,QUINTANA E&P ARGENTINA S.R.L.,NEUQUINA,Mendoza,lajas,CONVENCIONAL,6,72.0379093036659
146754,YPF,YPF S.A.,NEUQUINA,Mendoza,lajas,CONVENCIONAL,6,290.1
146755,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,5326.95
146759,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,1237.44
146760,YPF,YPF S.A.,NEUQUINA,Mendoza,rayoso,CONVENCIONAL,12,1447.66
146763,EME,E.M.E.S.A,NEUQUINA,Mendoza,grupo neuquén,CONVENCIONAL,4,12.120000000000001
146764,YPF,YPF S.A.,NEUQUINA,Neuquén,lotena,CONVENCIONAL,12,890.84
146765,YPF,YPF S.A.,NEUQUINA,Neuquén,lotena,CONVENCIONAL,2,36.7
146768,YPF,YPF S.A.,NEUQUINA,Neuquén,lotena,CONVENCIONAL,12,400.40000000000003
146769,YPF,YPF S.A.,NEUQUINA,Neuquén,quintuco,CONVENCIONAL,12,0.0
146772,BEN,BENTIA ENERGY S.A.,NEUQUINA,Neuquén,basamento,CONVENCIONAL,7,228.916
146772,YPF,YPF S.A.,NEUQUINA,Neuquén,basamento,CONVENCIONAL,5,149.48000000000002
146773,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,12,1554.67
146774,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,11,296.78
146776,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,7,157.2
146779,YPF,YPF S.A.,NEUQUINA,Neuquén,vaca muerta,NO CONVENCIONAL,1,71.07
